county,embedding
Presque Isle Michigan,"-0.046652486300000004,0.08785866835,-0.013741685350000001,-0.02307991265,0.006224008150000001,0.03687563925,0.014456117335,-0.00039577359999999964,0.012456860649999998,0.009487040200000001,-0.00923459075,-0.0161513458,0.027743911335000003,-0.006851452994999999,-0.00676925825,0.003746010000000001,-0.0046679716649999994,0.0064408722,0.0095906287,-0.007132356745,-0.004721103900000001,0.006021031789999999,-0.010338781165000002,0.002296236075,-0.0183918774,0.001965991875,0.006514688645000001,-0.000902360385,-0.00313582503,-0.0052266725000000005,-0.0035613812999999994,0.007559236360000001,-0.013766640850000001,0.0003309535000000001,0.002258333706,0.009856363659999999,0.0015204707749999998,0.000192040405,-0.01175342248,-0.00527399276,-0.00021151291199999998,-0.005606733595,0.00585611852,-0.00278060028,-0.001576294255,-0.001782310155,-0.0057147882166,-0.0021357620149999998,0.0033297859149999994,-4.183578275"
Preston West Virginia,"0.011243101499999998,0.028658582,0.0356776175,-0.005430337,-0.025275871999999998,0.018808141,-0.0111963245,-0.0027344241500000003,-0.01712751665,0.016915533,-0.015640663,-0.0017807485000000001,0.010207346499999999,0.015705852,0.012174112499999999,-0.00910194625,-0.0012988694,0.00643513565,0.009493485,-0.00499567885,0.00495008805,0.017487359549999998,-0.0028186702,-0.005475592,-0.015458311150000001,0.00155687125,-0.00819381929,-0.0009736004,-0.00177390566,0.0034314995,0.0038429299,0.0074333112460000005,-0.0024521796030000003,-0.0015078432,-0.004198517509999999,0.004883561255,0.00497360769,-0.001129363055,-0.009527212504999999,-0.0014472110500000001,-0.01312534934,-0.007952241175,0.0033658281227,-0.003978934955,0.00273825306,0.01159154538,-0.004169800355,0.0013746188350000001,0.0030929675699999997,2.38064555"
Price Wisconsin,"0.003971814000000001,0.13320445,-0.014909575000000001,-0.017278568,-0.006160015,-0.0200227668,-0.0073847355,0.011117999,0.0127563485,-0.0042256064999999995,0.025001264000000002,-0.00896712115,0.0118429056,-0.0052583466500000006,-0.0007496369,-0.0023593689500000002,0.00233893635,0.0071301851,-0.00510567775,0.009910003675,-0.006196860199999999,0.010610151600000001,-0.0116102855115,-0.0074065556,-0.00227236445,0.00512416695,-0.00467418395,0.0031170880000000005,0.0005915363,0.0019728072,-0.0049018255,0.009015774,0.0110033168,-0.0044547618275,0.006030485699999999,0.0006854734800000001,0.00059507098,-0.00381018845,-0.0015459389,-0.00171677505,0.00108076906,0.0024746424999999997,-0.0004834441999999998,0.007767356800000001,0.0005661822,-0.00299117295,0.0048987862,0.007554645505000001,0.0014371446999999998,5.4906142"
Prince Edward Virginia,"-0.040111288099999996,-0.0341850412,0.001690360933,0.012103203398499999,-0.01824868495,0.022291863949999997,-0.002940836035,-0.0018366036499999992,-0.004052569915,0.00233047573,0.01900327425,0.01726289715,0.00033737474499999994,0.00781747225,-0.0046145454850000005,0.00033622357999999993,-0.0075650769,-0.002721221165,0.005139464855,0.00039773275000000007,-0.0044808717,0.0023947121499999996,0.0020945858499999996,-0.0029059647445,0.00347203956,-0.0063295643,-0.0015567391450000002,-0.001890917285,-0.000630901564,0.000912985545,0.00551167486,-0.007768571554999999,0.0052443230296,-0.00463919205,0.008809873825,0.009262714305,-0.00453047024,0.0018561472940000002,0.004029674531,0.005376259195,-0.007269643855000001,0.0033320154900000004,-0.002320101155,-0.002091060465,-0.0030613250385000002,0.0008868253849999999,-0.0044248360725000005,0.006816385687,-7.16507921e-05,-0.72837549"
Prince George Virginia,"-0.0314480045,-0.020104468,-0.0013178228000000005,0.0032154255500000005,0.0082739995,0.0107141998,0.0008139716999999999,-0.008236114,-0.00602561945,0.0070933674999999995,0.026940644,0.0114641953,0.00394508775,-0.00699669125,-0.00816598375,-0.00224362155,0.0015950190000000005,0.004549909729999999,0.0043111595,-0.006384770999999999,-0.0034773426,-0.00366328405,0.0028935928499999996,0.0012311512499999999,0.0018139623895,0.00238315155,-0.0029445918349999996,-0.0005641879500000001,0.0016584007875,0.0044944999499999996,-0.00023333529999999998,-8.871799999999978e-06,0.0092926061,-0.00066685095,0.00479121265,0.008895786,0.00741093505,-0.0012049272,0.00178671205,-0.00293902425,0.00877011055,0.006333567112500001,0.00138583523,-0.00229631055,0.00026822125,-0.0053219784,-0.00873465525,0.00023544284999999984,0.00324180735,-0.7469654"
Prince George's Maryland,"-0.07172977650000001,-0.0552337056,0.030894817938,-0.0134765905,0.047808923499999996,-0.01306119365,0.011035330850000002,-0.00717090495,0.0011850343999999999,-0.012930531510000001,0.01050971279,-0.0163887177,0.002733090150000001,-0.02314864991,-0.009723817749999999,-0.0222043185,0.007968152405,0.005337625795,0.0069217611500000005,0.008162224410500001,-0.017714747475,0.004497509665,-0.004646577135,0.0076427873845,-0.00389819173,0.01140616062,-0.00418141459,-0.02481354278,-0.021030508479999998,0.00684821618,-0.01271817836,-0.0004946111150000002,-0.005626019205,-0.009906056405,0.007278989052,0.004264896141,0.0006138913649999999,-0.008182417265,-0.00808145590895,0.0005318580349999999,0.0015811869350000002,-0.0017054021799999999,0.006853036255,0.0083912476,0.00701345586,0.0038832075550000004,-0.001813488336,-0.007652832165,0.002260896742,-2.32918075"
Prince William Virginia,"-0.022432860255000003,-0.0604879726,-0.01747638275,-0.02060102765,0.01245271475,-0.0013686043450000002,-0.03121841975,-0.0006189914249999998,-0.00965359185,0.008555326385000001,0.0027815018600000005,-0.0018824981999999999,-0.0042837832650000005,0.005100732085,0.00026863349999999963,-0.0004309544000000009,-0.003887140185,-0.0007106204530000001,-0.0110446862,0.0019008072400000004,-0.01441193095,0.0019677786750000002,-0.00252042086,0.00238809455,0.0061537271,0.001536309245,0.0002505425805,-0.0010791709270000002,-0.007076638200000001,0.00160938566745,-0.006105901315,-0.0024431368999999997,0.0024634397349999997,-0.000237639705,-0.008807971500000001,-0.0037812966750000003,-0.0088745416,-0.0104377498,-0.0056506707500000005,-0.00013984454500000007,0.000931577885,0.00354570363355,0.00824462085,-0.001139577455,0.0019700887900000004,-0.0007979315965,3.663519999999999e-05,-0.00040604769000000005,-0.00544311052,-5.4450447"
Prince of Wales-Hyder Census Area Alaska,"0.013452394999999999,0.03740267,0.017790389999999996,-0.040483069999999996,0.06336207499999999,0.15827311,-0.014705284999999998,0.035715345,0.00467315,-0.0133828,0.046913045,0.0008480750000000002,0.0162401,-0.014348,-0.070331425,0.045447265,-0.0032269350000000002,-0.07838407,-0.059421274999999996,-0.00603045,-0.014616809999999997,-0.026746605,0.0034104900000000004,-0.005654655000000001,0.007052925000000001,0.006645855,-0.005960095,-0.015896025,0.0016550550000000008,0.01480474,-0.01963802,0.021523564999999998,-0.002044445,-0.016589040000000003,0.009031495,0.01507513,0.0005579899999999995,-0.014665845,0.003363575,0.01408092,0.076837215,0.042702435,0.020704055,0.00194063,-0.005414765,0.011257345,-0.0073723700000000005,0.013615370000000002,0.00516727,0.0057952"
Providence Rhode Island,"-0.00584293984,-0.0492019749,0.031233810750000004,-0.01051704157,-0.0072084603,0.0035703650999999994,0.02065119495,0.007489006605,0.01578187928,-0.00174523355,0.00305028562,-0.008475351925000001,0.0084938533,-0.0067287423800000004,-0.02590653915,-0.0161084736,-0.002804587095,-0.010126393144999999,-0.00447875675,-0.01135339159,0.01067761625,-0.0038850525250000005,-0.005750569925,0.00357695515,-0.00024064384144999998,0.01270683736,0.012322280143,-0.011639143939999999,-0.008010439089,-0.0067343854800000005,-0.011413152945,0.01832574475,-0.00053254596,0.0039749807455,0.013331913340000001,0.004070799355000001,0.00171423664,-0.00477429817,-0.0011393888000000001,-0.00247749691,0.001117687615,0.004301535816000001,0.009579674600000001,0.005242791373,0.00987793238,-0.00641432215,-0.0042171062900000006,-0.001490668565,-0.00339128414,0.60406689"
Prowers Colorado,"0.008667194999999999,-0.08145964,0.0030219650000000006,0.011906055,-0.002470135,0.01178126,0.005443384999999999,-0.00791787,0.011612855,0.015262725,-0.011305429999999998,0.02465709,-0.009199915,-0.015706575,0.02631826,0.0036419899999999995,0.01070061,0.01645646,-0.005496995,0.0041148,-0.00895398,0.022277005000000002,-0.00355628,0.009205379999999999,-0.00433724,-0.008105595,-0.010135485,0.01161148,-0.005480005,-0.009917704999999999,-0.00105483,-0.0036543049999999996,-0.01238813,-0.003816755,-0.002878265,0.0029653200000000005,-0.00077428,-0.00841521,-0.00670336,-0.007222465,-0.005767059999999999,0.009480885,-0.004393055,-0.00267975,-0.005844935,-0.00340062,0.00113413,-0.009771759999999999,-0.00769529,-0.0022092"
Pueblo Colorado,"0.042567497999999995,-0.0462159665,-0.0061357552,0.020976945000000004,0.005919463500000001,-0.0101228515,-0.0328059345,-0.0088107141,0.021455691,-0.0055378758,0.008985084,-0.0038699455499999996,0.0095665998,0.0030301785000000003,0.0164213465,0.00800664775,-0.0045574505,0.00365721877,-0.013549056,-0.016888016999999998,0.018082722000000002,0.012441374500000001,0.00047654600000000043,-0.0066397162000000004,0.013700610149999999,-0.01211239385,-0.0007092709,-0.0007866934,-0.00311627305,0.0100733227,0.01005755636,-0.00390970675,-2.0047750000000072e-05,-0.0137935583,0.00405260695,-0.003963405349999999,-0.0074515105,0.006415793699999999,-0.00036312210000000004,1.57492000000003e-05,-0.0024532154,-0.00965166555,-0.00229351262,0.00110573935,0.0035927770225,-0.00444514317,-0.0009078716,0.000720984715,0.00665439729,1.03841145"
Pulaski Arkansas,"0.181054635,-0.018568164499999998,-0.010434743,-0.0230350535,0.021133980500000003,-0.017796899999999997,0.004099726999999999,-0.020747239,0.013022089499999999,-0.015620690015,-0.011966997549999999,-0.0133868925,-0.00786758725,-0.008406120139999999,0.011833944499999999,-0.013802683699999999,-0.01515016225,-0.0028914818,-0.01011134625,-0.0063048194,0.0029149782,0.014102582749999999,-0.010900950725,-0.00304541756,-0.0072113049,-0.0042648347,-0.0041689295,-0.0011251287,-0.0001601993345,0.009556883549999999,-0.0083302567705,0.00599264295,-0.00304274465,0.0003474175999999999,0.004033816745,-0.0017190565999999998,-0.00312024583,-0.00204324525,0.001021121015,0.0031127013549999997,0.001953815315,-0.0049198669105,0.007245624258999999,-0.010629396865,0.0023538923200000002,-0.00152428506,-0.005925942005550001,0.004370631795,0.00299928912,-1.2315261"
Pulaski Georgia,"-0.0677613415,-0.0246993945,-0.031214206,0.012960946999999999,0.049517201999999996,0.027468356,0.010172252500000001,-0.0287607335,0.0144705305,-0.014766187,-0.0152294435,0.01424291515,-0.013993233,0.0301464065,0.014893286999999998,-0.0117253147,-0.0058905141,-0.025486023000000003,0.0107417072,0.0028564293,-0.0065289633,0.0024448596499999998,-0.0014226901,0.00031846839999999984,-0.01111711455,-0.0102480285,0.00851592365,0.0008987614999999999,0.0072550707,-0.00922123165,-0.0015298985110000001,-0.005356978115499999,-0.00018867348000000002,-0.006339935875,-0.0007593731000000001,-0.01018424408,-0.00794484349,-0.002040365635,0.00250282551,0.009446053935,-0.00010592139500000001,-0.016519474825,0.00648176892,-0.0111502871,-0.00220555658,-0.001717117545,-0.00585683489,0.0020815448095000003,0.0059478655866000004,0.6949587500000001"
Pulaski Illinois,"-0.043536123249999996,-0.003817168499999999,-0.004997384,0.0043242705,5.6677499999999506e-05,0.0029511860000000006,0.00762291085,0.023233814999999998,0.017485194500000002,-0.016040247,-0.0053410361545,-0.0237340945,-0.0038871178499999995,0.00839125015,0.0020455560000000005,-0.0053070624,0.0011182352,-0.00526428795,0.00011104000000000018,-0.00339296765,0.00231338805,-0.00551073685,0.00035118426499999996,0.003676427,0.0036204158000000004,-0.00418737435,-0.0062459825,-0.0020035536,-0.0034532823379999997,0.00042806685,0.011056926,0.006077811000000001,0.00153797065,0.0068339715,0.008237580000000001,0.0045349788000000005,-0.0017479702499999998,-0.00017104304,-0.00073797085,0.005309406,0.0032732060199999998,-0.0016096989499999998,0.00508371,-0.0063135279,-0.0006574739000000001,-0.004544916499999999,-0.00388912905,0.0009699729499999999,0.0066650232,-0.8778836999999999"
Pulaski Indiana,"-0.07194619649999999,0.0650430265,0.029831835850000002,0.006382720750000001,-0.0329971771,0.0185007488,-0.00204535804,-0.002197211650000001,0.0072058595,0.0030839857649999996,0.009598271710000002,-0.0007488373499999999,-0.0027694252499999997,0.00247621011,0.00496481104,-0.015080938950000001,0.004862740385,-0.010973711950000001,0.00607357941,0.007575119985,-0.001178196319,0.001775066835,-0.0101405105,0.0060051857,0.0005275679399999998,0.0063285006,0.00557895085,-0.005823704485000001,0.0013094668508,-0.0035310062999999994,0.0068801168115,-0.0056784765200000005,0.006387858195,-0.0022216596800000003,0.00800317689,0.00267387902,-0.01152290915,-0.01276352228,-0.0102560992,-0.008050051798500001,0.00338586491,0.009105972855,-0.00374281954,0.003107242235,-0.00314787857,-0.004653691247499999,-0.0123892242,0.006862616401000001,-0.011604587086,8.079433675"
Pulaski Kentucky,"0.015368628499999998,-0.018307943,0.013995054,-0.013142481000000001,0.0205291765,-0.006397280500000001,-0.0005022589500000001,-0.002708632,-0.00781319825,-0.0088088755,0.0011189308,0.00170504105,-0.0008577037500000001,0.0022418177499999997,0.0085712515,0.0060973914999999995,-0.0111998645,0.00171239465,0.0028935813,-0.0032972038,-0.0019121722000000002,-0.009269208349999999,-0.00631146705,-0.006759248650000001,-0.0013086945000000002,0.00962938988,0.0023490238900000003,-0.00112781255,-0.0049073706000000005,0.006024421049999999,0.0019570171,-0.0057461842100000006,0.00044305920000000006,-0.001049454865,0.00074237055,0.00575185865,-0.0004787455999999999,0.0016088047,0.0017004000699999999,0.0034647697500000004,-0.004398767565,0.0016325527485,0.0004911107375,0.00342552929,0.0002226485715,-0.00489397616,0.003411609615,-0.00113705369,-0.002128951555,-0.73359505"
Pulaski Missouri,"-0.045332383500000004,-0.0213928225,0.0075995014999999996,0.01420507436,-0.004812892500000001,0.0116017235,-0.008022708,0.029038862999999998,0.0019462652,0.0019753469999999997,0.0009894191500000003,0.011651494500000002,-0.010190948451,-0.00154922425,0.00385586425,-0.00072027869,0.000837602,-2.6356299999999834e-05,-0.0032701781,-0.0017715409000000001,-0.00122366765,0.0035981500500000003,-0.0029924836499999998,-0.0010519938499999998,-0.0051536379999999994,0.0021816567,-0.00654002055,0.0020864652500000003,0.003895870735,0.002098380005,-0.0035170125999999997,0.0047048145,0.00476105375,-0.0043306432,0.0085457543,-0.0016419160000000002,-0.00298007815,0.0023757847,-0.004959054000000001,-0.008719708599999999,-0.0018394156999999999,-0.0031463919,-0.0018017038999999999,0.00015368340000000008,-0.00030229720000000005,-0.0007706464850000001,0.000844559875,-0.001983199615,-0.00010782999999999995,0.5278651000000001"
Pulaski Virginia,"-0.068525845,-0.10191426,-0.011858625,0.010292925000000001,-0.026173785,0.01669547,0.00011738999999999934,0.005461580000000001,0.00018332999999999978,0.012294995,0.01758104,0.0014548999999999999,-0.0076614149999999995,-5.65050000000001e-05,0.00781035,0.002892155,-0.00453799,0.0075454649999999995,-0.00406956,-0.008986035,0.0032959549999999997,0.0006768150000000001,0.0008679149999999999,-0.0023061699999999997,-0.00510646,-0.0064628,0.000364375,-0.00230804,-0.00176203,0.00065587,0.008733095,-0.00367691,0.00299879,-0.00422847,0.0053595100000000005,-0.0012514499999999999,-0.0032737499999999998,0.006208805,0.00798366,0.00239378,0.00076108,0.00195971,0.0001997399999999999,0.002452325,-0.007142265,0.003736525,-0.0023452499999999997,0.00255458,0.00048046,-0.00102235"
Pushmataha Oklahoma,"0.023614439999999997,0.010580200000000001,-0.006545476500000001,0.03211865950000001,0.0101740865,-0.0449969442,2.880250000000112e-05,-0.0019244055000000003,-0.0156877345,-0.0135947355,-0.0363587065,-0.019766159499999998,0.0305071845,-0.0034973453999999995,0.0098415885,0.0324623775,-0.005816687000000001,-0.0020446996499999997,-0.009713890900000001,0.020342055499999998,0.00877191975,-0.006394769000000001,0.00022090750000000083,0.00973556209,0.00237669475,0.01084778265,0.006364769399999999,0.003326834675,0.0056426882999999995,0.0053265465,-0.0099866391,-0.0102192664,0.00548419995,0.0001432190000000001,-0.007802585599999999,0.00107472615,-0.012305730899999999,0.0103285328,-0.00114806605,0.0061956939505,-0.008862130250000001,0.00216783384,-0.00843876483,0.00130666372,-0.012071928075,0.0040075567000000005,0.01076183071,-0.006601156140000001,0.011822402039999999,-4.8858861000000005"
Putnam Florida,"-0.09413083050000001,-0.0495002597,-0.003952482355,0.010552295425,0.007608977199999999,0.0150833815,0.0452521028,0.0191011205,-0.0111261077,-0.010051260199999999,0.007266638214999999,-0.02093205175,-0.0088341189665,-0.0073584407,-0.0054293188,0.005647368275,0.00177705944,0.00702001243,-0.0003611387400000001,0.00020038715000000006,0.0042403673300000005,0.00603152829,-0.00151488005,-0.00170160294,0.00157218851,0.0005972380150000003,0.004100077420000001,0.0015253216865,0.0049170568735,0.0052890150085,-0.004208147385,-0.003201498705,-0.002393182545,-0.002077238245,0.00410295569,0.0091574656075,-0.0071027298685,-0.00601056667,-0.0033329300265,-0.00840794845,-0.0037590469485,0.007974656157,0.005081240797,-0.0059441197075,-0.0021449943075,0.0061135772135,-0.0046251278885,0.0047263834715,-0.0042690549855,-1.6369876300000001"
Putnam Georgia,"-0.0335133205,0.010446770999999999,-0.007253962999999999,0.0084247008,0.004782738500000001,0.0075368832,0.0183102885,-0.0019133485000000002,-0.00121461345,-0.024919774,-0.0072448999,-0.0112754108,0.0033158080500000006,0.0138663152,-0.006495324,0.0009210895999999993,-0.006353674050000001,-0.0124557435,0.008261577805,-0.0062439604999999995,-0.0135881109,-0.00831768715,0.0141658936,-0.0011594139,-0.01233474965,-0.0007279719999999995,-0.0016470696499999997,0.00328757615,0.00390577285,0.0020439300000000002,-0.0035416829,-0.00869301695,0.00187096275,-0.0017800957150000002,-0.00544650125,0.0014569805449999999,0.0015944495,-0.001173569325,0.00033205690000000004,-0.0018470957,0.0016563713835,-0.0028426803499999997,-0.0012082291500000002,0.001975060975,-0.000560194285,-0.0017902112450000002,0.000712070965,0.00301221225,-0.00540373202,3.4413657499999997"
